OBJECTID,KC_FAC_FID,KCPARKFID,SITENAME,SITETYPE,OWNER,OWNERTYPE,MANAGER,MANAGETYPE,MAINTD_BY,MAINTTYPE,SHAPE_Length,SHAPE_Area
946,6895,5243102,Kennydale Beach Park,Park Site,City of Renton,City,City of Renton,City,City of Renton,City,1010.92977633638,56790.1108346315
947,2317,4251501,Laurelhurst Playfield,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,3161.44727077076,588468.023619865
948,2793,5233601,Petrovitsky Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,18361.7310109785,3834775.78063203
949,8114,7243505,Satterlee Park,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,758.141465218415,21773.0081105964
950,2786,5250301,Welcome Park,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,1778.66737793853,124503.200472687
951,2494,4231901,Lakeview Park - Burien,Park Site,City of Burien,City,City of Burien,City,City of Burien,City,1922.60567805044,205418.663516387
952,5092,5240702,Gallagher Hill Open Space,Park Site,City of Mercer Island,City,City of Mercer Island,City,City of Mercer Island,City,5733.11566969329,479948.255436377
953,2750,5241903,SE 53rd Open Space,Park Site,City of Mercer Island,City,City of Mercer Island,City,City of Mercer Island,City,9742.07834094525,1093194.61888997
954,2437,8231003,E J Roberts Park,Park Site,City of North Bend,City,City of North Bend,City,City of North Bend,City,2468.14565522797,290495.24206
955,2746,5232803,Cascade Park,Park Site,City of Renton,City,City of Renton,City,City of Renton,City,3183.67694531688,476427.83339137
956,2790,4252501,Medina Park,Park Site,City of Medina,City,City of Medina,City,City of Medina,City,4016.96423060437,747441.276222411
957,7230,3252205,Carleton Center,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,253.442784879739,3813.15006141325
958,5016,5242205,Forest Park - Lower Washout Way,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,6335.59652542673,457843.014484982
959,2653,5243002,Clarke Beach Park,Park Site,City of Mercer Island,City,City of Mercer Island,City,City of Mercer Island,City,2852.64136203267,377402.459119365
960,3092,5232502,McGarvey Park Open Space,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,44900.3131834757,17441112.6225561
961,2526,4233401,Valley Ridge Park,Park Site,City of SeaTac,City,City of SeaTac,City,City of SeaTac,City,5016.83418156952,1206357.62149719
962,2561,4230602,White Center Heights Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,3170.32957322576,288458.455671046
963,7147,3252508,Kinnear Place,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,392.723341645691,4040.0554084366
964,2475,3221701,Burton Acres and Jenson Point,Park Site,Vashon PRSD,Park District,Vashon PRSD,Park District,Vashon PRSD,Park District,10230.5984041576,3304890.36657846
965,14585,5251106,Downtown Park,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,1106.75996482633,72537.0108995771
966,2736,3222101,Mileta Creek Preserve,Park Site,Vashon PRSD,Park District,Vashon PRSD,Park District,Vashon PRSD,Park District,3658.91716343912,642954.186762266
967,2608,5252902,Zumdieck Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1961.50151434841,179895.020001078
968,8168,2222504,Frog Holler Forest,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,22475.5271646588,6537409.73751946
969,5081,8243204,Centennial Fields,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,4116.40828441729,876804.564161023
970,5108,5242803,Donegal Park,Park Site,City of Newcastle,City,City of Newcastle,City,City of Newcastle,City,1186.48942057507,92284.7058543626
971,7589,4211102,Jornada Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,1627.23636338144,82358.1405354513
972,7098,4250803,Beck Place,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,375.97517406133,6289.70888044652
973,2441,4210801,Mirror Lake Park,Park Site,City of Federal Way,City,City of Federal Way,City,City of Federal Way,City,1652.55648466704,148368.73087958
974,8140,5240402,Woodridge Water Tower Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,975.371932559582,61901.8732381251
975,2300,4260201,Linwood Park,Park Site,City of Kenmore,City,City of Kenmore,City,City of Kenmore,City,1399.70196928632,59865.1488172051
976,2643,5242701,China Creek Park,Park Site,City of Newcastle,City,City of Newcastle,City,City of Newcastle,City,2808.01787393943,240589.47619468
977,2525,4233402,Bow Lake Park,Park Site,City of SeaTac,City,City of SeaTac,City,City of SeaTac,City,1500.50887309342,132440.349618127
978,8217,5252203,Bridle Trails Corner Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1192.94080636001,88907.0222006628
979,2511,4241301,Homestead Field,Park Site,City of Mercer Island,City,City of Mercer Island,City,City of Mercer Island,City,2897.02890871122,455470.157380396
980,2542,4221501,Grandview Park,Park Site,City of SeaTac,City,City of SeaTac,City,City of SeaTac,City,6623.35360977759,1650873.66106779
981,2352,5230402,North Highlands Park,Park Site,City of Renton,City,City of Renton,City,City of Renton,City,1296.5095911123,108408.55577928
982,3170,6253501,Ravenhill Open Space,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,5596.46547149732,1119459.72788319
983,2701,5263001,Juanita Beach Park,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,9123.38248660249,1175243.40195529
984,7858,7241801,Canyon Creek Headwaters Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,9898.53289644951,4562954.17622534
985,2716,6212801,Whitney Bridge Park,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,12581.6445623574,2190851.2779212
986,2693,6233201,Cedar Grove Road Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,3443.30986374161,246751.181741926
987,2409,3261201,Shoreview Park,Park Site,City of Shoreline,City,City of Shoreline,City,City of Shoreline,City,6531.58501090581,2046542.62535556
988,7222,3242409,Camp Long,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,6954.31474437945,2375653.13025495
989,15378,4253112,Urban Triangle Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,455.624976891025,9148.1477655763
990,5385,7242504,Eagle Park,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,787.103105065671,27671.5223931557
991,6897,5252001,Northtowne Neighborhood Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1005.02988569694,33839.0184483476
992,2965,6223402,Green To Cedar Rivers Trail Site,Trail Site Regional,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,81536.9099077058,5802573.52913783
993,2553,4221502,Green River Trail Site - Kent,Trail Site Regional,City of Kent,City,City of Kent,City,City of Kent,City,59796.3077158794,2689573.47167585
994,7218,7243002,Issaquah Preston Trail Site,Trail Site Regional,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,49893.7149267927,473379.862089855
995,2966,4223601,Interurban Trail Site - Auburn,Trail Site Regional,Puget Sound Energy,Other Government,King County Parks and Recreation,King County Parks,City of Auburn,City,43005.2321234318,639234.477965283
996,2379,7251601,Loutsis Park,Park Site,City of Carnation,City,City of Carnation,City,City of Carnation,City,3024.55462815236,266318.938075241
997,8102,6240101,Steven and Rosina Kipper Preserve,Park Site,City of Sammamish,City,City of Sammamish,City,City of Sammamish,City,4320.74590390982,745567.462315577
998,2646,5250101,Nike Neighborhood Park,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,3781.428788955,484268.475307231
999,5387,7242402,Whitaker Park,Park Site,City of Snoqualmie,City,City of Snoqualmie,City,City of Snoqualmie,City,2729.55538749561,96534.7160323837
1000,2518,4240502,Yesler Terrace Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1715.7340929393,139118.740339016
1001,7164,4253207,Boren Place,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,171.262180772586,1158.38613498723
1002,7823,4251910,Thomas C. Wales Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,994.833565012941,58775.2977350271
1003,7265,4240517,Klondike Gold Rush National Historical Park,Park Site,Other Private,Private,US National Park Service,Federal,Park / Recreation District,Other Government,336.183338273788,6489.89804952228
1004,2700,5263003,Juanita Heights Park,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,3057.81153758914,256085.878270467
1005,8234,3241305,West Duwamish Greenbelt,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,17282.9677065109,1218590.59069649
1006,5007,5242211,Meadow Wood Park,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1373.02630630172,93423.6807963223
1007,7857,3241509,Weather Watch Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,693.757939912573,28269.7292149426
1008,5084,5260605,Conifer View Park,Park Site,City of Bothell,City,City of Bothell,City,City of Bothell,City,1225.93822340051,66719.3464878992
1009,2410,4240501,Dr. Rizal Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,2652.40064885425,416912.939574434
1010,2493,4231902,Dottie Harper Park,Park Site,City of Burien,City,City of Burien,City,City of Burien,City,1645.68570443699,171590.717432957
1011,2427,4212401,GSA Ballfield Park,Park Site,City of Auburn,City,City of Auburn,City,City of Auburn,City,2206.01759096171,269326.734377363
1012,2641,5250401,Forbes Lake Park,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,6917.23968252522,447181.995356928
1013,2292,4242201,Lakewood Playground,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1195.89757169356,85908.0771204837
1014,7270,5263501,Meadow Neighborhood Park,Park Site,City of Redmond,City,City of Redmond,City,City of Redmond,City,2195.5760076294,218045.451794872
1015,7131,4251909,East Queen Anne Playground,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,980.256693220675,60030.3339796839
1016,2472,3243501,Lincoln Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,11024.4685711641,5542804.26479301
1017,2479,3232901,Ober Park,Park Site,Vashon PRSD,Park District,Vashon PRSD,Park District,Vashon PRSD,Park District,2446.31511961969,234112.816664505
1018,2980,6220502,Peterson Lake Natural Area,Park Site,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,King County Parks and Recreation,King County Parks,15412.7438770228,6311235.14554547
1019,5104,4233001,City Hall Park - Normandy Park,Park Site,City of Normandy Park,City,City of Normandy Park,City,City of Normandy Park,City,2791.89082909629,352333.410443247
1020,5379,5260303,Rotary Community Park,Park Site,City of Woodinville,City,City of Woodinville,City,City of Woodinville,City,4326.96712085284,797655.926823729
1021,5321,6223005,Jenkins Creek Trail - Covington,Park Site,City of Covington,City,City of Covington,City,City of Covington,City,2758.39608284237,146583.82116857
1022,7275,5251703,Carillon Woods,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,3349.94591681913,396020.402805474
1023,2848,7203002,Enumclaw Exposition Center,Park Site,City of Enumclaw,City,City of Enumclaw,City,City of Enumclaw,City,18862.9726143507,3411068.14736076
1024,5047,5241002,Sunset Ravine Open Space,Park Site,City of Bellevue,City,City of Bellevue,City,City of Bellevue,City,1995.30908210828,221304.651967212
1025,7175,4241604,Cheasty GS: Cheasty Blvd,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,20005.2814928523,1734130.28353165
1026,7044,4240508,Kobe Terrace,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,1079.48823494791,44165.9707527852
1027,2530,4232303,Ikawa Park,Park Site,City of Tukwila,City,City of Tukwila,City,City of Tukwila,City,481.044505478594,8791.70769710934
1028,7303,5223303,Sun Meadows Park,Park Site,City of Kent,City,City of Kent,City,City of Kent,City,1214.62770295302,66493.8260812226
1029,7234,4242701,John C. Little Sr. Park,Park Site,City of Seattle,City,City of Seattle,City,City of Seattle,City,3201.66975533446,251089.062891526
1030,2638,5250502,Van Aalst Park,Park Site,City of Kirkland,City,City of Kirkland,City,City of Kirkland,City,1257.03584501465,69306.6149193427
1031,7009,4252001,I-5 Colonnade,Park Site,Washington State DOT,State,City of Seattle,City,City of Seattle,City,3008.72760097415,368861.9678363
